wave	flux	snr	noise	thru
1.7644671558989597	206.4102433893695	27.38118849298103	7.954129171414144	0.005522240695091787
1.7842419061924712	217.50448510319055	27.295353095728697	7.989050581890887	0.0054278496491748625
1.803935659492312	215.4956895359446	27.152870879999075	8.039272909525572	0.005319148767920034
1.8235424368753346	211.7275000163088	26.965836285952953	8.104854679081175	0.005202508559471335
1.8430615360990812	218.25298246185812	26.795414561495445	8.16950639556517	0.005092096174801395
1.862488638859403	214.17056439512274	26.63881761009457	8.228716951239472	0.004990812162636409
1.8818222487451635	204.23413969347547	26.486333551492017	8.2852503006008	0.004894965320584022
1.9010600597705933	216.11054340581	26.376210054181502	8.332765197475755	0.004812618219357655
1.9202005976983825	210.72444463150973	26.238042812701234	8.394838446724119	0.004719710019269902
1.9392416443150753	222.7926196455654	26.13650695463008	8.449306347897574	0.004638125336411289
1.9581833135000246	215.90016590396385	26.04333150897863	8.50425974942322	0.004558935248965439
1.9770226975996716	231.7324172881945	25.954938463533512	8.561573107408817	0.004480435819079459
1.995761500765532	236.80873584223818	25.909988088094973	8.60689071422154	0.004415680701052481
2.0143957914273765	229.60934093909665	25.85523258714644	8.65320073183859	0.004352682164363465
2.032928379962473	210.5990957869641	25.80565855177241	8.682840150951149	0.004303609361222802
2.051358218685731	236.53641876328277	25.66025412287029	8.707251958026857	0.004252722903497433
2.0696832675906767	235.70920603212002	25.384585261073074	8.742823933633748	0.004202671063559866
2.087905942681301	221.23083895279086	25.15424762693047	8.78840439274337	0.004150076676815375
2.106026115143801	233.02879183274717	25.01836552002066	8.846521068916546	0.004096777313668925
2.1240418389552427	217.10914990254258	24.891344237507447	8.919971303445227	0.004035939384969734
2.1419552292740134	205.6149776650417	24.72952113255507	8.993242476724282	0.003974494293381111
2.159767139031436	212.597595423509	24.328590051326657	9.02048704379084	0.003927154695397208
2.1774776251839576	220.04061735030092	22.913973421116637	8.929033325126655	0.003887332895607049
2.19508556156567	165.30681410157774	20.442273529875735	8.722765306293745	0.003849888585683646
2.2125931264332297	159.68691929613922	18.61233461995837	8.579849324963043	0.0038145514679387275
2.2300012929932276	158.5067617794221	18.375908583417484	8.609794131740447	0.0037737508335468017
2.2473102941785776	160.4709062864327	18.92158389756305	8.717166005803834	0.0037356894726792503
2.2645208970082105	172.02510825338192	19.83723511998977	8.870147951532072	0.003695340654002369
2.2816341921219743	194.22067904722033	21.294601639167528	9.089813052327555	0.003653514339583779
2.298650096643734	211.28589354264923	23.16478748370615	9.347847527328865	0.0036203492806490124
2.315569618251327	222.85444233021383	24.7305141766002	9.5610985727752	0.003596968950116448
2.3323939660540756	245.62195253360727	25.273018039486804	9.636749484677033	0.0035849969956539725
2.3491243923001606	247.56696233343544	24.70691555697918	9.602957833996975	0.0035633412650662058
2.3657615906609704	232.50586802059905	23.551229376955	9.520812175394227	0.0035317282345074925
2.3823062444740035	201.19635597146987	22.163076329776075	9.422242508472086	0.003494833501951825
2.3987595082587663	181.91530996897458	20.784922142911004	9.312898412864449	0.003463709069682093
2.4151221488343175	183.85045978896656	20.093578675083027	9.280974953283234	0.003434061143773049
2.4313954266178426	209.39482057278326	20.688771293067116	9.408228144996835	0.003400841003915355
2.4475801092301963	216.87553230903103	21.926111414748124	9.608290075215152	0.003371596373728428
2.463676971072206	222.40008235829097	22.236355509969417	9.69472442178962	0.0033446205460754335
2.47968692719503	207.04652135809	20.752731762450676	9.566624588762705	0.0033153940494471557
2.4956105748724764	173.17451895720038	18.172088250951134	9.314035993641111	0.003282560502149139
